Id,LotFrontage,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF
2181,75.0,7,2004,2004,50.0,24.0,1445.0,1445,0,1445,2,6,0,2004.0,2.0,470.0,0,35
2182,85.0,7,2007,2007,212.0,56.0,1564.0,1564,0,1564,2,6,0,2007.0,3.0,814.0,0,24
2183,74.0,7,2007,2007,0.0,24.0,1351.0,1361,0,1361,2,6,0,2007.0,2.0,610.0,0,50
2184,75.0,5,1966,1966,0.0,609.0,1092.0,1092,0,1092,1,6,0,1966.0,1.0,264.0,259,0
2185,64.0,5,1976,1976,222.0,456.0,456.0,1033,0,1033,1,6,0,1976.0,2.0,504.0,224,0
2186,65.0,6,1976,1976,84.0,1033.0,1127.0,1127,0,1127,1,6,1,1991.0,2.0,480.0,0,0
2187,,6,1977,1977,0.0,368.0,1029.0,1117,0,1117,1,6,1,1977.0,2.0,542.0,292,0
2188,72.0,6,1976,2001,0.0,288.0,684.0,684,714,1398,1,6,1,1976.0,2.0,440.0,0,0
2189,123.0,5,1959,1996,0.0,0.0,0.0,3820,0,3820,3,11,2,1959.0,2.0,624.0,0,372
2190,65.0,4,1955,1955,0.0,0.0,0.0,1152,0,1152,2,6,0,,0.0,0.0,0,0
2191,74.0,4,1955,1955,58.0,0.0,0.0,1152,0,1152,2,6,0,,0.0,0.0,0,0
2192,56.0,4,1955,1955,0.0,784.0,784.0,784,0,784,1,4,0,,0.0,0.0,112,0
2193,60.0,5,1938,2007,0.0,0.0,585.0,585,468,1053,1,5,0,,0.0,0.0,42,0
2194,57.0,5,1947,1993,0.0,0.0,0.0,929,208,1137,1,8,0,,0.0,0.0,0,0
2195,68.0,4,1953,1953,115.0,767.0,911.0,930,0,930,1,5,0,1953.0,1.0,286.0,134,0
2196,62.0,4,1954,1954,0.0,0.0,416.0,1204,0,1204,1,6,0,1954.0,1.0,312.0,0,0
2197,67.0,4,1923,2008,0.0,224.0,949.0,949,343,1292,1,6,0,1923.0,1.0,205.0,0,0
2198,60.0,7,1921,1950,174.0,0.0,1228.0,1424,0,1424,2,7,1,1921.0,1.0,312.0,0,0
2199,64.0,6,1930,1950,0.0,281.0,960.0,960,960,1920,2,10,2,1930.0,2.0,480.0,248,0
2200,66.0,6,1926,1950,0.0,379.0,644.0,672,644,1316,1,6,1,2001.0,1.0,369.0,0,0
2201,63.0,6,1914,1995,0.0,0.0,676.0,676,588,1264,1,6,0,1994.0,2.0,400.0,424,0
2202,54.0,8,1925,1997,0.0,406.0,798.0,798,714,1512,2,7,1,1925.0,1.0,180.0,85,16
2203,,6,1923,1950,0.0,0.0,784.0,819,784,1603,1,7,1,1980.0,2.0,599.0,0,217
2204,,5,1937,1995,0.0,606.0,942.0,1265,673,1938,2,7,1,1937.0,1.0,240.0,0,40
2205,,5,1938,1950,0.0,0.0,884.0,932,442,1374,1,6,0,1938.0,1.0,225.0,64,0
2206,79.0,6,1951,1951,88.0,500.0,1091.0,1091,0,1091,1,5,1,1951.0,1.0,344.0,66,105
2207,100.0,8,1935,1950,40.0,210.0,608.0,983,890,1873,1,9,2,1935.0,2.0,786.0,0,0
2208,70.0,7,1950,2000,0.0,435.0,832.0,1218,943,2161,2,8,2,1994.0,2.0,506.0,0,96
2209,56.0,5,1956,1956,0.0,1116.0,1898.0,1898,0,1898,2,7,2,1956.0,2.0,484.0,0,51
2210,24.0,6,1980,1980,0.0,366.0,516.0,516,516,1032,1,5,1,1980.0,2.0,462.0,213,0
2211,50.0,6,1926,1998,0.0,299.0,894.0,919,0,919,1,5,0,1926.0,1.0,195.0,0,0
2212,60.0,6,1940,2006,0.0,0.0,720.0,760,330,1090,1,5,0,1940.0,1.0,240.0,0,0
2213,58.0,5,1930,1950,0.0,0.0,780.0,780,420,1200,1,7,0,,0.0,0.0,0,0
2214,75.0,5,1967,1967,0.0,257.0,624.0,1092,564,1656,1,7,1,1967.0,1.0,288.0,0,180
2215,60.0,5,1930,1995,0.0,0.0,520.0,912,0,912,1,5,0,1934.0,1.0,360.0,0,90
2216,75.0,5,1958,1958,162.0,330.0,1151.0,1151,804,1955,2,7,0,1958.0,1.0,356.0,0,0
2217,80.0,1,1952,1952,0.0,0.0,0.0,733,0,733,1,4,0,1952.0,2.0,487.0,0,0
2218,60.0,4,1895,1950,0.0,0.0,173.0,825,536,1361,1,6,0,1895.0,1.0,185.0,0,123
2219,52.0,4,1910,2000,0.0,0.0,356.0,671,378,1049,1,5,0,1910.0,1.0,195.0,0,0
2220,60.0,4,1920,1950,0.0,0.0,592.0,432,432,864,1,5,0,1920.0,1.0,216.0,0,30
2221,44.0,8,2007,2008,186.0,1476.0,1596.0,1648,0,1648,2,5,1,2007.0,2.0,525.0,162,53
2222,44.0,7,2004,2005,174.0,1474.0,1594.0,1646,0,1646,2,5,1,2004.0,2.0,482.0,128,53
2223,,7,1996,1997,668.0,700.0,1840.0,2032,0,2032,3,7,0,1996.0,3.0,786.0,0,46
2224,,7,1996,1997,0.0,0.0,910.0,910,910,1820,2,8,1,1996.0,3.0,816.0,318,32
2225,76.0,5,1976,1976,0.0,0.0,0.0,936,936,1872,2,8,0,1976.0,2.0,484.0,0,0
2226,74.0,4,1991,1991,0.0,1383.0,1680.0,1689,0,1689,2,6,1,1991.0,2.0,432.0,428,120
2227,42.0,7,1986,1986,340.0,893.0,1277.0,1501,0,1501,2,6,1,1986.0,2.0,512.0,240,0
2228,74.0,8,2006,2007,258.0,1036.0,1518.0,1537,0,1537,2,8,0,2007.0,3.0,788.0,0,26
2229,107.0,8,2007,2007,0.0,770.0,920.0,920,860,1780,2,6,1,2007.0,2.0,612.0,0,192
2230,73.0,5,2006,2007,0.0,0.0,352.0,712,730,1442,2,6,0,2007.0,2.0,400.0,100,0
2231,81.0,7,2008,2008,60.0,0.0,796.0,796,816,1612,2,6,0,2008.0,3.0,666.0,0,64
2232,75.0,6,1989,1989,128.0,0.0,1495.0,1495,0,1495,2,8,1,1989.0,2.0,438.0,252,0
2233,93.0,6,1986,1986,228.0,920.0,1256.0,1256,0,1256,2,6,1,1986.0,2.0,578.0,282,0
2234,82.0,8,2003,2003,206.0,1029.0,1432.0,1440,0,1440,2,7,1,2003.0,2.0,467.0,185,95
2235,,6,1999,2000,0.0,1223.0,1666.0,1675,0,1675,2,6,0,1999.0,2.0,435.0,165,52
2236,79.0,8,2007,2007,0.0,1011.0,1884.0,1728,0,1728,2,7,1,2007.0,2.0,520.0,0,276
2237,85.0,8,2005,2006,674.0,1571.0,1964.0,1964,0,1964,2,7,1,2005.0,3.0,892.0,0,265
2238,97.0,7,1997,1998,200.0,1309.0,1344.0,1344,0,1344,2,8,0,1997.0,4.0,784.0,0,0
2239,77.0,5,2007,2008,0.0,0.0,1092.0,1092,0,1092,1,5,0,,0.0,0.0,0,52
2240,32.0,6,1997,1997,197.0,864.0,1189.0,1189,0,1189,2,4,0,1997.0,2.0,392.0,0,122
2241,150.0,4,1964,1964,98.0,865.0,1200.0,1200,0,1200,1,6,0,1964.0,3.0,850.0,0,119
2242,,5,1975,1975,0.0,769.0,1040.0,1040,0,1040,1,6,0,1975.0,2.0,499.0,0,100
2243,41.0,5,1976,1976,0.0,318.0,550.0,925,550,1475,2,6,1,1976.0,1.0,336.0,92,26
2244,21.0,4,1973,2006,0.0,501.0,526.0,526,462,988,1,5,0,1973.0,1.0,297.0,120,101
2245,21.0,4,1973,1973,0.0,437.0,462.0,526,462,988,1,4,1,1973.0,1.0,297.0,0,101
2246,,5,1968,1968,0.0,785.0,1113.0,1160,0,1160,1,6,0,1968.0,1.0,257.0,81,0
2247,21.0,6,1970,2007,0.0,358.0,546.0,546,546,1092,2,6,0,,0.0,0.0,187,0
2248,59.0,5,1983,1983,0.0,534.0,816.0,816,0,816,1,4,0,1983.0,1.0,264.0,315,0
2249,60.0,5,1982,2005,0.0,638.0,845.0,845,0,845,1,6,0,1982.0,1.0,264.0,0,0
2250,74.0,5,1984,1984,0.0,647.0,864.0,889,0,889,1,6,0,1984.0,2.0,484.0,0,0
2251,,5,1900,1950,0.0,0.0,686.0,1150,686,1836,2,7,0,1900.0,1.0,288.0,0,0
2252,85.0,6,1971,1971,302.0,838.0,1587.0,1587,0,1587,2,7,1,1971.0,2.0,525.0,0,44
2253,56.0,6,1997,1997,0.0,0.0,384.0,754,630,1384,2,7,1,1997.0,2.0,390.0,0,0
2254,,6,1994,1994,32.0,186.0,392.0,924,770,1694,2,7,1,1994.0,2.0,398.0,256,64
2255,,6,1999,2000,0.0,871.0,923.0,947,767,1714,2,7,1,2000.0,2.0,451.0,256,48
2256,63.0,7,1996,1996,0.0,414.0,691.0,691,862,1553,2,6,0,1996.0,2.0,420.0,0,44
2257,60.0,6,1999,2003,0.0,0.0,938.0,957,1342,2299,3,7,1,1999.0,2.0,482.0,188,30
2258,,7,1992,1993,52.0,0.0,1168.0,1187,0,1187,2,6,0,1992.0,2.0,420.0,0,21
2259,,6,1993,1994,0.0,0.0,903.0,910,732,1642,2,7,1,1993.0,2.0,392.0,290,84
2260,160.0,6,1964,1964,138.0,550.0,1302.0,1128,0,1128,1,6,1,1964.0,2.0,480.0,0,108
2261,38.0,8,1988,1988,0.0,248.0,1166.0,1179,0,1179,2,5,0,1988.0,2.0,480.0,0,108
2262,35.0,8,1990,1990,0.0,926.0,1312.0,1321,0,1321,1,4,1,1990.0,2.0,484.0,0,64
2263,98.0,8,2005,2005,146.0,986.0,1149.0,1164,1377,2541,3,10,1,2005.0,3.0,729.0,120,32
2264,52.0,9,2006,2007,710.0,1101.0,2660.0,2338,0,2338,2,8,2,2005.0,3.0,1110.0,0,135
2265,195.0,5,1969,1990,0.0,1047.0,1100.0,1424,0,1424,1,7,0,1969.0,3.0,828.0,144,0
2266,61.0,9,2006,2006,165.0,797.0,1612.0,1612,0,1612,2,6,1,2006.0,2.0,556.0,0,164
2267,85.0,8,2006,2006,945.0,1558.0,2220.0,2234,0,2234,1,7,1,2006.0,2.0,724.0,390,80
2268,81.0,10,2006,2007,250.0,1152.0,1742.0,2042,0,2042,2,8,1,2007.0,3.0,724.0,240,52
2269,,6,1984,1984,0.0,256.0,1284.0,1284,0,1284,2,5,0,1984.0,2.0,480.0,0,0
2270,78.0,7,1981,2003,306.0,321.0,725.0,725,754,1479,2,6,1,1981.0,2.0,484.0,167,72
2271,93.0,7,1978,1985,67.0,1328.0,1529.0,1664,0,1664,2,7,1,1978.0,2.0,663.0,0,0
2272,61.0,7,1979,1979,549.0,758.0,780.0,1085,845,1930,2,9,1,1979.0,2.0,481.0,192,72
2273,79.0,6,1984,1984,98.0,781.0,1153.0,1177,0,1177,2,6,0,1984.0,2.0,495.0,204,103
2274,80.0,6,1979,1999,253.0,903.0,1259.0,1353,0,1353,2,5,1,1979.0,2.0,478.0,240,141
2275,128.0,6,1971,1971,176.0,492.0,1625.0,1220,0,1220,2,6,1,1971.0,2.0,944.0,0,0
2276,64.0,7,1976,1976,130.0,624.0,1228.0,1324,0,1324,2,5,1,1976.0,2.0,585.0,407,36
2277,80.0,6,1974,1974,0.0,931.0,1084.0,1084,793,1877,2,8,1,1974.0,2.0,488.0,0,96
2278,63.0,5,1970,1990,0.0,566.0,925.0,1422,0,1422,1,7,0,1988.0,2.0,576.0,252,0
2279,66.0,5,1970,2002,32.0,81.0,914.0,914,0,914,1,5,0,1970.0,1.0,368.0,120,0
2280,,4,1961,1961,0.0,314.0,914.0,914,0,914,1,4,0,1961.0,1.0,270.0,140,0
2281,33.0,6,2001,2001,0.0,0.0,1337.0,1337,0,1337,2,5,1,2001.0,2.0,511.0,136,68
2282,26.0,6,1997,1998,0.0,930.0,1405.0,1337,0,1337,2,5,1,1997.0,2.0,522.0,0,68
2283,21.0,6,1973,1973,567.0,312.0,525.0,525,567,1092,1,6,0,1973.0,1.0,264.0,144,0
2284,21.0,6,1973,1973,265.0,0.0,672.0,672,546,1218,1,7,0,1973.0,1.0,264.0,0,28
2285,24.0,7,1978,1978,0.0,632.0,1061.0,1055,0,1055,2,4,0,1978.0,1.0,319.0,108,32
2286,65.0,5,1966,1966,52.0,725.0,988.0,988,0,988,1,5,0,1974.0,1.0,360.0,0,0
2287,96.0,9,2006,2007,378.0,1151.0,1790.0,1816,0,1816,2,7,1,2007.0,3.0,730.0,186,36
2288,91.0,8,2006,2007,302.0,0.0,1694.0,1694,0,1694,2,7,1,2006.0,3.0,856.0,0,112
2289,110.0,8,2007,2007,0.0,1518.0,2108.0,2122,0,2122,2,7,1,2007.0,3.0,938.0,130,142
2290,107.0,9,2007,2007,456.0,1304.0,1934.0,1943,713,2656,2,8,1,2007.0,3.0,1040.0,268,58
2291,110.0,8,2006,2007,190.0,0.0,1108.0,1148,1402,2550,2,11,1,2006.0,3.0,670.0,120,39
2292,105.0,10,2005,2006,400.0,1430.0,1994.0,2046,0,2046,2,7,2,2005.0,3.0,878.0,188,65
2293,107.0,9,2007,2007,456.0,1812.0,2552.0,2552,0,2552,2,8,2,2007.0,3.0,932.0,130,28
2294,118.0,9,2005,2006,365.0,0.0,1704.0,1722,1036,2758,2,9,1,2005.0,3.0,814.0,282,55
2295,59.0,10,2007,2007,970.0,1684.0,2320.0,2290,0,2290,2,7,1,2007.0,3.0,1174.0,192,30
2296,134.0,8,2007,2008,0.0,0.0,1582.0,1582,570,2152,2,7,1,2007.0,2.0,728.0,0,368
2297,82.0,8,2007,2007,120.0,778.0,918.0,958,1142,2100,2,8,2,2007.0,3.0,786.0,172,104
2298,94.0,9,2006,2006,510.0,0.0,1802.0,1802,0,1802,2,7,1,2006.0,3.0,843.0,158,105
2299,99.0,8,2004,2004,502.0,0.0,1706.0,1718,1238,2956,2,11,1,2004.0,3.0,916.0,194,50
2300,110.0,8,2003,2003,280.0,938.0,1317.0,1217,1168,2385,2,7,1,2003.0,3.0,818.0,192,228
2301,,8,2007,2007,246.0,669.0,895.0,895,923,1818,2,8,1,2007.0,3.0,774.0,196,104
2302,70.0,7,2005,2006,210.0,1178.0,1614.0,1614,0,1614,2,7,0,2005.0,3.0,878.0,100,38
2303,71.0,8,2005,2005,210.0,119.0,1721.0,1721,0,1721,2,7,0,2005.0,2.0,554.0,168,27
2304,92.0,8,2006,2007,0.0,0.0,1298.0,1298,530,1828,2,7,0,2006.0,3.0,876.0,0,40
2305,34.0,6,2005,2006,182.0,866.0,1302.0,1302,0,1302,1,5,1,2005.0,2.0,631.0,110,50
2306,34.0,6,2005,2006,182.0,1030.0,1302.0,1302,0,1302,1,5,1,2005.0,2.0,631.0,110,50
2307,41.0,6,2005,2006,256.0,762.0,1362.0,1362,0,1362,2,6,1,2005.0,2.0,460.0,192,28
2308,34.0,8,2006,2006,108.0,24.0,1554.0,1554,0,1554,2,6,1,2006.0,2.0,627.0,156,73
2309,48.0,9,2005,2005,394.0,848.0,1577.0,1577,0,1577,2,6,1,2005.0,2.0,564.0,203,39
2310,48.0,8,2006,2006,176.0,24.0,1324.0,1324,0,1324,2,6,1,2006.0,2.0,550.0,0,38
2311,48.0,7,2003,2003,235.0,1000.0,1405.0,1405,0,1405,2,6,1,2003.0,2.0,478.0,136,36
2312,59.0,6,2007,2007,,0.0,768.0,768,728,1496,3,7,0,2007.0,2.0,572.0,100,0
2313,65.0,6,2005,2006,0.0,0.0,768.0,768,768,1536,2,6,1,2005.0,2.0,400.0,100,38
2314,58.0,7,2006,2007,44.0,0.0,608.0,608,850,1458,2,6,0,2007.0,2.0,454.0,100,33
2315,62.0,6,2006,2006,0.0,0.0,738.0,738,757,1495,2,7,1,2006.0,2.0,440.0,100,30
2316,63.0,6,2006,2007,0.0,0.0,698.0,698,1048,1746,2,6,1,2007.0,3.0,350.0,0,34
2317,88.0,6,2005,2005,0.0,918.0,1326.0,1326,0,1326,2,6,0,2005.0,2.0,388.0,120,23
2318,72.0,6,2007,2007,22.0,0.0,752.0,752,752,1504,2,6,0,2007.0,2.0,440.0,100,32
2319,64.0,7,2007,2007,16.0,0.0,728.0,728,728,1456,2,7,0,2007.0,2.0,400.0,100,24
2320,64.0,7,2007,2007,0.0,0.0,1246.0,1258,0,1258,2,6,0,2007.0,2.0,462.0,0,0
2321,,8,2003,2003,72.0,1084.0,1406.0,1589,0,1589,2,7,1,2003.0,3.0,630.0,143,20
2322,53.0,7,2007,2007,16.0,0.0,1266.0,1266,0,1266,2,6,1,2007.0,2.0,388.0,100,16
2323,65.0,7,2004,2005,0.0,779.0,835.0,1119,0,1119,2,5,0,2004.0,2.0,437.0,100,24
2324,87.0,7,2004,2004,0.0,192.0,384.0,744,630,1374,2,8,1,2004.0,2.0,400.0,100,0
2325,59.0,7,2006,2006,0.0,0.0,1510.0,1525,0,1525,2,6,1,2006.0,2.0,534.0,100,18
2326,,7,2003,2003,,0.0,384.0,754,640,1394,2,7,1,2003.0,2.0,400.0,100,0
2327,63.0,7,2003,2003,16.0,0.0,847.0,847,1101,1948,2,8,1,2003.0,2.0,434.0,0,48
2328,,7,2002,2002,0.0,574.0,854.0,864,1131,1995,2,8,1,2002.0,2.0,435.0,264,48
2329,58.0,6,2000,2000,0.0,520.0,915.0,940,750,1690,2,7,1,2000.0,2.0,442.0,0,50
2330,59.0,6,1999,2000,0.0,0.0,941.0,961,683,1644,2,7,1,1999.0,2.0,460.0,460,42
2331,100.0,8,1997,1998,515.0,1181.0,1779.0,1779,772,2551,2,8,2,1998.0,3.0,925.0,76,61
2332,89.0,9,1998,1998,422.0,672.0,1408.0,1671,1407,3078,2,9,1,1998.0,3.0,806.0,108,87
2333,74.0,8,1998,1999,0.0,1048.0,1389.0,1411,1171,2582,2,9,1,1998.0,3.0,758.0,286,60
2334,83.0,7,1998,1998,275.0,0.0,1066.0,1108,1277,2385,2,8,1,1998.0,3.0,600.0,120,38
2335,88.0,8,1992,1993,309.0,335.0,1105.0,1105,1097,2202,2,9,1,1992.0,2.0,517.0,0,65
2336,82.0,8,1996,1997,526.0,1225.0,1325.0,1335,1203,2538,2,8,1,1996.0,3.0,933.0,198,92
2337,75.0,7,2007,2007,0.0,0.0,1369.0,1369,0,1369,2,5,0,2007.0,2.0,605.0,0,203
2338,91.0,8,2007,2007,164.0,1220.0,1542.0,1542,0,1542,2,6,1,2007.0,3.0,852.0,168,110
2339,76.0,8,2006,2006,248.0,28.0,1524.0,1534,0,1534,2,7,1,2006.0,2.0,484.0,168,46
2340,98.0,10,2007,2007,754.0,1572.0,1966.0,1966,0,1966,2,6,1,2007.0,3.0,1092.0,76,52
2341,85.0,7,2007,2007,,0.0,1528.0,1528,0,1528,3,6,1,2007.0,2.0,480.0,0,228
2342,74.0,8,2005,2005,148.0,769.0,1538.0,1538,0,1538,2,7,0,2005.0,2.0,484.0,146,40
2343,70.0,7,2005,2006,143.0,778.0,1494.0,1506,0,1506,2,7,1,2005.0,2.0,672.0,192,35
2344,70.0,7,2006,2006,0.0,0.0,982.0,982,995,1977,2,7,0,2006.0,3.0,574.0,240,53
2345,75.0,8,2006,2006,0.0,0.0,1302.0,1302,528,1830,2,7,0,2006.0,3.0,859.0,0,40
2346,72.0,8,2007,2007,0.0,24.0,1338.0,1338,0,1338,2,6,0,2007.0,2.0,598.0,0,141
2347,75.0,7,2006,2007,0.0,0.0,1335.0,1335,0,1335,2,6,0,2007.0,2.0,575.0,0,210
2348,72.0,8,2007,2007,0.0,350.0,896.0,896,896,1792,2,8,0,2007.0,2.0,590.0,184,96
2349,81.0,5,2007,2007,0.0,0.0,725.0,725,863,1588,3,8,0,2007.0,2.0,561.0,0,0
2350,112.0,8,2007,2007,,745.0,955.0,955,925,1880,2,8,1,2007.0,3.0,880.0,168,127
2351,84.0,8,2007,2007,0.0,0.0,1574.0,1584,0,1584,2,6,1,2007.0,2.0,594.0,0,256
2352,100.0,8,2006,2006,298.0,0.0,1685.0,1685,0,1685,2,5,1,2006.0,3.0,658.0,112,63
2353,85.0,6,2004,2004,353.0,0.0,1158.0,1158,1285,2443,2,9,1,2004.0,3.0,744.0,193,127
2354,63.0,6,2006,2007,0.0,0.0,1100.0,1100,0,1100,1,6,0,,0.0,0.0,0,136
2355,63.0,7,2006,2006,0.0,0.0,1143.0,1143,0,1143,1,5,0,,0.0,0.0,0,55
2356,60.0,5,2003,2004,126.0,729.0,1094.0,1094,0,1094,1,6,0,2004.0,2.0,576.0,0,0
2357,65.0,7,2006,2006,170.0,0.0,1461.0,1486,0,1486,2,7,0,2006.0,2.0,566.0,0,32
2358,,6,1993,1997,0.0,480.0,864.0,920,900,1820,2,7,0,1993.0,2.0,492.0,144,85
2359,50.0,6,1980,1980,0.0,0.0,630.0,630,636,1266,1,5,2,1980.0,1.0,283.0,340,0
2360,64.0,5,1977,1977,0.0,138.0,894.0,894,0,894,1,5,0,1979.0,1.0,308.0,192,0
2361,84.0,5,1968,1968,0.0,812.0,1040.0,1040,0,1040,1,5,0,1991.0,2.0,686.0,188,0
2362,,7,1990,1990,272.0,727.0,1223.0,1271,1232,2503,2,7,1,1990.0,2.0,564.0,0,99
2363,44.0,5,1974,1974,44.0,787.0,1037.0,1037,0,1037,1,5,0,1974.0,2.0,431.0,136,47
2364,43.0,6,1973,2006,0.0,968.0,1044.0,1055,0,1055,1,5,1,1973.0,2.0,542.0,455,0
2365,45.0,8,2004,2004,0.0,851.0,1378.0,1378,0,1378,2,6,1,2004.0,2.0,540.0,160,56
2366,80.0,8,2006,2007,30.0,60.0,1141.0,1151,0,1151,2,5,0,2006.0,2.0,484.0,0,60
2367,32.0,8,2006,2007,36.0,60.0,1511.0,1565,0,1565,2,5,0,2006.0,2.0,476.0,0,120
2368,40.0,7,2006,2007,0.0,937.0,1352.0,1352,0,1352,2,5,1,2006.0,2.0,466.0,0,241
2369,30.0,8,2006,2007,,0.0,1550.0,1550,0,1550,2,5,0,2007.0,2.0,528.0,0,102
2370,24.0,6,1999,1999,342.0,565.0,744.0,757,744,1501,2,6,1,1999.0,2.0,440.0,0,0
2371,24.0,6,2000,2000,216.0,417.0,756.0,769,804,1573,2,4,0,2000.0,2.0,440.0,0,32
2372,73.0,7,1999,2000,0.0,0.0,1339.0,1358,0,1358,2,5,0,1999.0,2.0,625.0,176,174
2373,,8,2003,2004,0.0,964.0,1054.0,1072,976,2048,2,8,2,2003.0,2.0,552.0,0,48
2374,106.0,8,1998,1998,0.0,901.0,1220.0,1220,1142,2362,2,8,2,1998.0,2.0,1105.0,147,0
2375,50.0,8,1994,1995,0.0,457.0,1494.0,1494,0,1494,1,5,1,1994.0,2.0,478.0,0,30
2376,80.0,7,1980,1980,600.0,1732.0,2002.0,2362,0,2362,2,8,1,1980.0,2.0,546.0,180,16
2377,94.0,8,1981,1981,0.0,1632.0,2461.0,2497,0,2497,2,7,2,1981.0,2.0,676.0,266,0
2378,78.0,6,1968,1968,41.0,0.0,912.0,1152,0,1152,1,7,0,1968.0,2.0,412.0,0,126
2379,80.0,6,1970,1970,525.0,915.0,1008.0,1403,1008,2411,2,8,1,1970.0,2.0,570.0,0,192
2380,,6,1969,1969,0.0,973.0,973.0,1082,0,1082,1,6,0,1969.0,2.0,480.0,160,0
2381,130.0,6,1968,1968,196.0,910.0,1295.0,1295,0,1295,1,6,0,1968.0,2.0,528.0,0,194
2382,108.0,7,1972,1987,0.0,346.0,1124.0,1610,0,1610,2,8,1,1972.0,2.0,515.0,202,0
2383,80.0,7,1993,1993,112.0,0.0,1594.0,1594,0,1594,2,6,1,1993.0,2.0,472.0,190,80
2384,78.0,7,1993,1993,194.0,819.0,1148.0,1091,984,2075,2,8,1,1993.0,2.0,473.0,235,86
2385,88.0,6,1966,1966,0.0,792.0,1093.0,1093,0,1093,2,6,1,1966.0,2.0,484.0,224,0
2386,80.0,6,1963,1963,203.0,617.0,1052.0,1052,0,1052,1,6,0,1963.0,1.0,311.0,0,133
2387,70.0,5,1967,1993,0.0,474.0,949.0,1107,0,1107,1,5,0,1967.0,1.0,308.0,88,64
2388,,4,1964,1964,0.0,0.0,0.0,1224,0,1224,2,8,0,1964.0,3.0,530.0,0,0
2389,74.0,5,1956,1956,0.0,438.0,894.0,1074,0,1074,1,6,1,1966.0,2.0,396.0,0,72
2390,,5,1961,1961,0.0,311.0,864.0,1187,0,1187,1,6,1,1961.0,2.0,440.0,128,0
2391,76.0,5,1961,1961,56.0,700.0,964.0,964,0,964,1,5,1,1985.0,2.0,784.0,170,0
2392,70.0,5,1960,1960,0.0,0.0,894.0,894,0,894,1,5,0,1965.0,1.0,312.0,0,0
2393,80.0,7,1966,1966,202.0,654.0,1174.0,1200,0,1200,2,6,1,1966.0,2.0,440.0,0,0
2394,80.0,6,1965,1965,98.0,494.0,1042.0,1042,0,1042,2,5,0,1965.0,2.0,440.0,192,0
2395,80.0,6,1964,1997,306.0,414.0,845.0,845,1309,2154,2,8,1,1964.0,2.0,539.0,0,0
2396,,6,1964,1964,212.0,54.0,1130.0,1374,0,1374,1,7,1,1964.0,1.0,286.0,0,28
2397,,6,1959,1991,136.0,1386.0,1592.0,1652,0,1652,1,6,1,1959.0,2.0,510.0,0,0
2398,85.0,5,1940,1996,0.0,130.0,822.0,908,0,908,1,4,0,1975.0,2.0,512.0,284,24
2399,50.0,3,1946,1950,0.0,299.0,666.0,666,0,666,1,4,0,,0.0,0.0,0,52
2400,51.0,3,1945,1950,0.0,144.0,370.0,442,228,670,1,4,0,,0.0,0.0,0,21
2401,50.0,5,1958,2000,0.0,150.0,808.0,808,0,808,1,5,0,1963.0,1.0,308.0,143,0
2402,80.0,5,1955,1955,176.0,368.0,1078.0,1150,0,1150,1,6,0,1955.0,1.0,288.0,0,0
2403,63.0,5,1968,1968,0.0,0.0,1560.0,1560,0,1560,2,8,0,1968.0,3.0,792.0,0,0
2404,,5,1966,1966,87.0,602.0,793.0,1280,0,1280,2,6,1,1966.0,2.0,432.0,140,40
2405,100.0,6,1961,1961,291.0,600.0,1218.0,1254,0,1254,1,6,1,1961.0,2.0,525.0,0,0
2406,73.0,6,1957,1999,0.0,873.0,936.0,936,0,936,1,4,0,1957.0,1.0,315.0,0,0
2407,65.0,5,1956,1956,54.0,908.0,1008.0,1008,0,1008,1,6,0,1964.0,1.0,308.0,0,0
2408,60.0,5,1963,1963,0.0,288.0,1053.0,1053,0,1053,1,6,0,1994.0,2.0,692.0,240,0
2409,70.0,5,1960,1960,69.0,0.0,1144.0,1144,0,1144,1,6,1,1960.0,1.0,336.0,0,0
2410,80.0,6,1957,1969,289.0,668.0,1331.0,1721,0,1721,1,8,3,1957.0,2.0,464.0,0,0
2411,72.0,5,1957,1957,0.0,512.0,922.0,922,0,922,1,5,0,1957.0,1.0,308.0,0,34
2412,70.0,5,1955,1975,0.0,780.0,1204.0,1411,0,1411,1,7,1,1955.0,1.0,310.0,278,82
2413,75.0,5,1955,1955,0.0,288.0,1216.0,1216,0,1216,1,5,0,1955.0,1.0,336.0,0,0
2414,60.0,5,1953,2006,0.0,408.0,864.0,1154,0,1154,1,6,0,1962.0,1.0,336.0,63,0
2415,70.0,5,1958,1958,260.0,0.0,1560.0,1560,0,1560,2,8,0,1958.0,2.0,484.0,0,0
2416,60.0,6,1952,1952,0.0,441.0,948.0,948,0,948,1,5,0,1952.0,2.0,410.0,0,48
2417,68.0,6,1953,1953,0.0,85.0,1040.0,1040,0,1040,1,6,0,1953.0,1.0,293.0,0,0
2418,71.0,5,1956,2003,0.0,114.0,925.0,925,0,925,1,5,0,1956.0,1.0,252.0,152,0
2419,55.0,4,1955,1955,0.0,150.0,1190.0,1040,500,1540,1,7,0,2002.0,1.0,352.0,0,0
