Id,LotFrontage,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF
734,80.0,5,1961,1983,0.0,594.0,864.0,1144,0,1144,1,6,1,1961.0,1.0,264.0,165,0
735,,5,1968,1968,0.0,0.0,948.0,948,0,948,1,6,0,1968.0,1.0,300.0,147,0
736,60.0,7,1914,1970,0.0,390.0,880.0,880,888,1768,1,6,2,1914.0,2.0,320.0,0,341
737,60.0,3,1950,1950,0.0,0.0,0.0,1040,0,1040,2,6,0,1949.0,2.0,400.0,0,0
738,72.0,8,2005,2005,0.0,0.0,893.0,901,900,1801,2,8,1,2005.0,3.0,800.0,0,116
739,60.0,5,1987,1988,0.0,1200.0,1200.0,1200,0,1200,3,5,0,,0.0,0.0,120,0
740,65.0,7,2004,2004,0.0,0.0,864.0,864,864,1728,2,7,0,2004.0,2.0,572.0,187,56
741,60.0,5,1910,2002,0.0,0.0,264.0,768,664,1432,2,7,0,1910.0,2.0,360.0,270,0
742,65.0,6,1961,1996,0.0,832.0,912.0,912,0,912,1,5,0,1962.0,1.0,288.0,168,0
743,65.0,7,2000,2001,108.0,0.0,1349.0,1349,0,1349,2,6,0,2000.0,2.0,539.0,120,55
744,70.0,5,1963,1999,0.0,444.0,520.0,1464,0,1464,2,6,1,1997.0,2.0,480.0,302,0
745,41.0,8,1993,1993,0.0,733.0,1337.0,1337,0,1337,2,5,1,1993.0,2.0,462.0,96,0
746,,8,1976,1996,289.0,575.0,1142.0,1175,1540,2715,3,11,2,1994.0,2.0,831.0,0,204
747,,7,2000,2000,0.0,300.0,952.0,980,1276,2256,2,8,1,2000.0,2.0,554.0,224,54
748,65.0,7,1880,2003,0.0,0.0,1240.0,1320,1320,2640,1,8,1,1950.0,4.0,864.0,181,0
749,59.0,7,1996,1996,338.0,919.0,1720.0,1720,0,1720,2,7,1,1996.0,2.0,527.0,240,56
750,50.0,4,1945,1950,0.0,0.0,0.0,1088,441,1529,2,9,0,1945.0,1.0,240.0,92,0
751,55.0,4,1910,2004,0.0,0.0,576.0,792,348,1140,1,7,0,,0.0,0.0,0,160
752,,7,2003,2003,0.0,0.0,660.0,660,660,1320,2,6,0,2003.0,2.0,400.0,0,48
753,79.0,6,1997,1997,0.0,1200.0,1479.0,1494,0,1494,2,6,0,1997.0,2.0,576.0,168,27
754,80.0,8,2005,2005,178.0,0.0,1030.0,1038,1060,2098,2,8,1,2005.0,3.0,878.0,192,52
755,61.0,6,1969,2005,0.0,439.0,1026.0,1026,0,1026,1,5,0,1969.0,2.0,440.0,171,48
756,34.0,6,1999,1999,894.0,381.0,729.0,742,729,1471,2,6,0,1999.0,2.0,440.0,0,24
757,68.0,8,2007,2007,0.0,20.0,866.0,866,902,1768,2,7,0,2007.0,2.0,578.0,144,105
758,,6,1978,1978,328.0,438.0,672.0,672,714,1386,2,6,1,1978.0,2.0,440.0,335,0
759,24.0,7,1999,1999,360.0,549.0,744.0,757,744,1501,2,6,0,1999.0,2.0,440.0,0,0
760,65.0,8,1995,1995,513.0,56.0,1318.0,1328,1203,2531,2,9,1,1995.0,3.0,752.0,222,98
761,70.0,6,1959,1959,0.0,612.0,864.0,864,0,864,1,5,0,2008.0,1.0,300.0,0,0
762,60.0,5,1924,1950,0.0,405.0,1145.0,1301,0,1301,1,5,0,1965.0,2.0,440.0,0,0
763,72.0,7,2009,2009,0.0,24.0,756.0,764,783,1547,2,7,0,2009.0,2.0,614.0,169,45
764,82.0,8,1999,1999,673.0,1163.0,1252.0,1268,1097,2365,2,8,1,1999.0,3.0,856.0,0,128
765,30.0,8,1995,1996,0.0,437.0,1494.0,1494,0,1494,1,6,1,1995.0,2.0,481.0,0,30
766,75.0,9,2008,2008,284.0,0.0,1498.0,1506,0,1506,2,6,1,2008.0,2.0,592.0,0,174
767,80.0,7,1988,1988,42.0,394.0,980.0,980,734,1714,2,7,1,1988.0,2.0,496.0,228,66
768,75.0,6,1940,1985,0.0,660.0,983.0,983,767,1750,2,7,0,1989.0,1.0,423.0,245,0
769,70.0,7,2004,2005,0.0,24.0,1860.0,1836,0,1836,2,8,1,2004.0,2.0,484.0,120,33
770,47.0,8,2003,2003,603.0,1416.0,1650.0,1690,1589,3279,3,12,1,2003.0,3.0,841.0,503,36
771,,5,1982,1982,0.0,685.0,858.0,858,0,858,1,5,0,1983.0,2.0,576.0,120,0
772,67.0,4,1951,1951,0.0,836.0,836.0,1220,0,1220,1,6,0,1951.0,2.0,396.0,0,0
773,94.0,6,1976,1976,0.0,422.0,1029.0,1117,0,1117,1,6,1,1976.0,2.0,672.0,144,0
774,70.0,5,1958,1958,1.0,456.0,912.0,912,0,912,1,5,0,1958.0,1.0,275.0,0,0
775,110.0,8,2006,2006,375.0,0.0,1935.0,1973,0,1973,2,9,1,2006.0,3.0,895.0,315,45
776,32.0,6,1998,1998,320.0,866.0,1204.0,1204,0,1204,2,5,0,1998.0,2.0,412.0,0,247
777,86.0,7,2005,2006,240.0,20.0,1614.0,1614,0,1614,2,7,0,2005.0,3.0,865.0,144,59
778,100.0,5,1974,1974,0.0,762.0,864.0,894,0,894,1,5,1,1974.0,2.0,440.0,241,0
779,60.0,5,1977,1977,320.0,0.0,0.0,2020,0,2020,2,10,2,1977.0,2.0,630.0,0,0
780,78.0,6,1977,1977,90.0,975.0,975.0,1004,0,1004,1,4,0,1977.0,2.0,504.0,0,0
781,63.0,7,1995,1996,38.0,0.0,1237.0,1253,0,1253,2,6,1,1995.0,2.0,402.0,220,21
782,65.0,6,1992,1992,0.0,387.0,761.0,810,793,1603,2,7,0,1992.0,2.0,484.0,0,124
783,67.0,7,2001,2002,0.0,0.0,1413.0,1430,0,1430,2,6,0,2001.0,2.0,605.0,0,33
784,,5,1978,1978,104.0,1097.0,1097.0,1110,0,1110,1,4,1,1978.0,2.0,602.0,303,30
785,35.0,6,1914,2001,0.0,0.0,742.0,742,742,1484,2,9,1,,0.0,0.0,0,291
786,,6,1967,1967,0.0,251.0,1372.0,1342,0,1342,2,7,1,1967.0,2.0,457.0,0,0
787,60.0,5,1915,1950,0.0,686.0,686.0,966,686,1652,2,7,0,1961.0,1.0,416.0,0,0
788,76.0,7,2004,2004,0.0,656.0,956.0,956,1128,2084,2,8,0,2004.0,2.0,618.0,0,45
789,50.0,4,1954,2000,0.0,0.0,901.0,901,0,901,1,4,0,1954.0,1.0,281.0,0,0
790,,6,1966,2007,157.0,568.0,832.0,976,1111,2087,2,9,0,1966.0,2.0,444.0,133,168
791,43.0,7,2005,2006,11.0,16.0,1145.0,1145,0,1145,2,5,1,2005.0,2.0,397.0,100,16
792,,6,1976,1976,0.0,539.0,1029.0,1062,0,1062,1,5,2,1976.0,2.0,539.0,120,0
793,92.0,7,1996,1997,0.0,862.0,1117.0,1127,886,2013,2,8,1,1997.0,2.0,455.0,180,130
794,76.0,8,2007,2007,140.0,0.0,1496.0,1496,0,1496,2,7,0,2007.0,2.0,474.0,168,130
795,,7,1994,1996,0.0,0.0,712.0,1086,809,1895,2,7,1,1994.0,2.0,409.0,143,46
796,70.0,6,1980,1981,130.0,0.0,650.0,888,676,1564,2,7,1,1980.0,2.0,476.0,0,50
797,71.0,6,1977,1977,148.0,0.0,660.0,1285,0,1285,1,7,1,1977.0,2.0,528.0,138,0
798,57.0,5,1953,1953,0.0,570.0,773.0,773,0,773,1,4,0,1953.0,1.0,240.0,0,0
799,104.0,9,2008,2009,860.0,0.0,1926.0,1966,1174,3140,3,11,2,2009.0,3.0,820.0,144,78
800,60.0,5,1937,1950,252.0,569.0,731.0,981,787,1768,1,7,2,1939.0,1.0,240.0,0,0
801,79.0,6,1997,1997,0.0,462.0,616.0,616,1072,1688,2,8,0,1997.0,2.0,603.0,403,114
802,40.0,4,1916,1990,0.0,197.0,1196.0,1196,0,1196,1,5,0,1957.0,2.0,440.0,0,0
803,63.0,7,2005,2005,0.0,648.0,728.0,728,728,1456,2,7,1,2005.0,2.0,410.0,36,18
804,107.0,9,2008,2009,424.0,0.0,1734.0,1734,1088,2822,3,12,1,2009.0,3.0,1020.0,52,170
805,75.0,5,1954,1954,0.0,812.0,936.0,1128,0,1128,1,5,0,1954.0,1.0,286.0,0,0
806,91.0,7,2008,2008,256.0,0.0,1417.0,1428,0,1428,2,6,0,2008.0,2.0,554.0,0,60
807,75.0,5,1967,1967,0.0,400.0,980.0,980,0,980,2,6,0,1967.0,1.0,384.0,68,0
808,144.0,5,1923,2004,0.0,1309.0,1324.0,1072,504,1576,1,6,1,1923.0,2.0,528.0,0,312
809,85.0,5,1966,1966,1047.0,516.0,1024.0,1086,0,1086,1,6,1,1966.0,2.0,484.0,0,0
810,90.0,5,1898,1965,0.0,0.0,849.0,1075,1063,2138,2,11,0,1910.0,2.0,360.0,40,156
811,78.0,6,1974,1999,99.0,663.0,1040.0,1309,0,1309,1,5,1,1974.0,2.0,484.0,265,0
812,,6,2004,2004,169.0,662.0,848.0,848,0,848,1,4,1,2004.0,2.0,420.0,140,0
813,66.0,5,1952,1952,0.0,0.0,540.0,1044,0,1044,1,4,0,1952.0,2.0,504.0,0,0
814,75.0,6,1958,1958,243.0,608.0,1442.0,1442,0,1442,1,7,0,1958.0,1.0,301.0,0,0
815,45.0,5,1918,1950,0.0,0.0,686.0,686,564,1250,1,7,0,1955.0,1.0,280.0,207,0
816,48.0,7,1998,1998,442.0,0.0,1649.0,1661,0,1661,2,6,0,1998.0,2.0,598.0,0,34
817,,5,1954,1954,0.0,486.0,1008.0,1008,0,1008,1,4,1,1954.0,1.0,275.0,0,0
818,,8,2002,2002,148.0,1218.0,1568.0,1689,0,1689,2,7,2,2002.0,3.0,857.0,150,59
819,80.0,6,1971,1971,80.0,504.0,1010.0,1052,0,1052,1,6,0,1971.0,2.0,440.0,0,0
820,44.0,7,2009,2010,128.0,733.0,1358.0,1358,0,1358,2,6,1,2010.0,2.0,484.0,192,35
821,72.0,7,2003,2003,0.0,0.0,798.0,798,842,1640,2,6,0,2003.0,2.0,595.0,0,45
822,60.0,4,1953,1953,0.0,0.0,936.0,936,0,936,1,4,0,1974.0,2.0,576.0,0,32
823,,7,2003,2003,0.0,0.0,847.0,847,886,1733,2,7,1,2003.0,2.0,433.0,100,48
824,60.0,6,1940,1950,0.0,0.0,778.0,944,545,1489,2,7,1,1940.0,1.0,240.0,335,0
825,81.0,8,2006,2006,0.0,0.0,1489.0,1489,0,1489,2,7,1,2006.0,2.0,776.0,0,140
826,114.0,10,2007,2008,816.0,1636.0,2078.0,2084,0,2084,2,7,1,2007.0,3.0,1220.0,188,45
827,50.0,5,1924,1950,0.0,784.0,784.0,784,0,784,1,5,0,,0.0,0.0,0,0
828,65.0,7,2001,2001,0.0,20.0,1454.0,1434,0,1434,2,6,1,2001.0,2.0,527.0,290,39
829,,5,1967,1967,0.0,249.0,1013.0,1160,966,2126,2,7,0,1967.0,2.0,538.0,486,0
830,24.0,7,2005,2005,0.0,0.0,600.0,520,623,1223,2,4,0,2005.0,2.0,480.0,0,166
831,80.0,6,1957,1957,387.0,1040.0,1392.0,1392,0,1392,1,6,2,1957.0,2.0,458.0,0,0
832,30.0,7,2005,2005,0.0,0.0,600.0,520,600,1200,2,4,0,2005.0,2.0,480.0,0,166
833,44.0,7,2003,2003,223.0,483.0,941.0,941,888,1829,2,7,1,2003.0,2.0,613.0,192,39
834,100.0,6,1964,1964,180.0,196.0,1516.0,1516,0,1516,1,6,0,1964.0,2.0,472.0,0,0
835,75.0,5,1961,1961,136.0,572.0,1144.0,1144,0,1144,1,6,0,1961.0,2.0,456.0,0,0
836,60.0,4,1950,1995,0.0,442.0,1067.0,1067,0,1067,2,4,0,1996.0,2.0,436.0,290,0
837,90.0,5,1948,1973,0.0,338.0,1559.0,1559,0,1559,1,5,0,1948.0,2.0,812.0,0,116
838,21.0,6,1973,1973,158.0,330.0,483.0,483,504,987,1,5,0,1973.0,1.0,264.0,0,0
839,75.0,5,1995,2006,0.0,0.0,1099.0,1099,0,1099,1,6,0,1999.0,1.0,352.0,278,0
840,70.0,5,1946,1995,0.0,352.0,768.0,768,432,1200,1,6,0,1946.0,1.0,240.0,0,0
841,,6,1925,1950,0.0,156.0,672.0,810,672,1482,2,7,0,1934.0,1.0,400.0,0,0
842,60.0,5,1904,2002,0.0,0.0,650.0,958,581,1539,2,8,1,1983.0,2.0,686.0,70,78
843,82.0,6,1966,1966,183.0,312.0,1127.0,1165,0,1165,1,6,0,1966.0,2.0,490.0,0,129
844,80.0,5,1961,1961,0.0,0.0,1800.0,1800,0,1800,2,10,0,,0.0,0.0,0,0
845,100.0,5,1915,1950,0.0,0.0,876.0,876,540,1416,1,7,1,1949.0,3.0,720.0,418,0
846,,5,1975,1981,0.0,1390.0,1390.0,1701,0,1701,2,6,2,1975.0,2.0,611.0,0,0
847,75.0,7,1993,1993,137.0,513.0,740.0,1006,769,1775,2,7,1,1993.0,2.0,425.0,234,72
848,36.0,5,1972,1972,0.0,460.0,864.0,864,0,864,1,5,1,1972.0,1.0,338.0,0,0
849,75.0,6,1908,1997,0.0,0.0,907.0,1307,1051,2358,3,10,1,1908.0,2.0,360.0,486,40
850,80.0,6,1976,1994,360.0,0.0,528.0,1094,761,1855,2,7,1,1976.0,2.0,512.0,113,100
851,36.0,6,2003,2003,170.0,659.0,848.0,848,0,848,1,3,0,2003.0,2.0,420.0,140,0
852,,8,2003,2003,40.0,0.0,1273.0,1456,0,1456,2,7,1,2003.0,2.0,400.0,143,20
853,53.0,7,1941,1950,0.0,364.0,918.0,918,728,1646,2,7,2,1941.0,1.0,240.0,0,0
854,,6,1964,1964,115.0,564.0,1127.0,1445,0,1445,1,7,1,1964.0,2.0,645.0,180,0
855,102.0,5,1955,1974,0.0,306.0,1763.0,1779,0,1779,1,6,1,1955.0,2.0,454.0,0,418
856,,5,1962,2010,0.0,659.0,1040.0,1040,0,1040,1,6,0,1962.0,1.0,260.0,0,104
857,,6,1978,1978,0.0,505.0,940.0,1026,0,1026,1,5,0,1981.0,2.0,576.0,0,0
858,65.0,6,1994,1995,0.0,0.0,702.0,702,779,1481,2,6,1,1994.0,2.0,343.0,0,36
859,80.0,7,1976,1976,189.0,0.0,1090.0,1370,0,1370,2,6,1,1976.0,2.0,479.0,0,0
860,,6,1968,1984,220.0,619.0,1054.0,1512,1142,2654,2,9,1,1968.0,2.0,619.0,0,65
861,55.0,7,1918,1998,0.0,0.0,912.0,912,514,1426,1,7,1,1925.0,1.0,216.0,0,240
862,75.0,5,1965,1965,0.0,841.0,1039.0,1039,0,1039,1,6,0,1965.0,2.0,504.0,0,0
863,81.0,6,1984,1985,0.0,338.0,1040.0,1097,0,1097,2,6,0,1986.0,2.0,480.0,0,0
864,70.0,5,1959,1959,0.0,1148.0,1148.0,1148,0,1148,1,6,0,1959.0,1.0,672.0,0,0
865,72.0,7,2007,2008,0.0,0.0,1372.0,1372,0,1372,2,6,0,2008.0,2.0,529.0,0,140
866,,5,1970,1970,76.0,828.0,1002.0,1002,0,1002,1,5,0,1973.0,2.0,902.0,0,0
867,67.0,8,2006,2007,274.0,0.0,1638.0,1646,0,1646,2,6,1,2007.0,3.0,870.0,192,80
868,85.0,4,1961,1961,0.0,932.0,1040.0,1120,0,1120,1,5,0,1961.0,2.0,544.0,168,0
869,,5,1948,1950,0.0,0.0,0.0,1547,720,2320,2,7,1,1979.0,2.0,672.0,120,144
870,80.0,7,1993,1994,246.0,750.0,1050.0,1062,887,1949,2,8,1,1993.0,2.0,574.0,156,90
871,60.0,5,1962,1962,0.0,0.0,894.0,894,0,894,1,5,0,1962.0,1.0,308.0,0,0
872,70.0,6,1998,1998,116.0,505.0,804.0,804,878,1682,2,7,0,1998.0,2.0,523.0,0,77
873,74.0,5,1953,1996,0.0,0.0,105.0,910,0,910,1,5,0,1953.0,2.0,414.0,196,0
874,60.0,5,1949,1950,0.0,375.0,832.0,1036,0,1268,1,6,1,1949.0,1.0,288.0,0,28
875,52.0,5,1941,1950,0.0,0.0,676.0,676,455,1131,1,5,0,1941.0,1.0,200.0,26,0
876,75.0,8,2007,2007,0.0,64.0,1184.0,1184,1426,2610,2,11,1,2007.0,2.0,550.0,208,364
877,94.0,4,1963,1963,0.0,633.0,1064.0,1040,0,1040,1,5,0,1963.0,2.0,648.0,0,0
878,74.0,9,2004,2005,216.0,1170.0,1462.0,1462,762,2224,2,10,1,2004.0,3.0,738.0,184,0
879,88.0,5,1961,1995,0.0,899.0,1109.0,1155,0,1155,1,6,0,1987.0,2.0,576.0,192,0
880,,5,1978,2005,90.0,646.0,864.0,864,0,864,1,6,0,1978.0,1.0,336.0,0,0
881,60.0,5,2005,2006,0.0,980.0,1090.0,1090,0,1090,1,5,0,2005.0,2.0,450.0,0,49
882,44.0,7,1990,1991,117.0,902.0,1156.0,1187,530,1717,2,7,1,1990.0,2.0,400.0,168,36
883,,6,1992,1993,0.0,0.0,808.0,808,785,1593,2,7,1,1993.0,2.0,389.0,342,40
884,60.0,4,1912,1950,0.0,0.0,795.0,954,795,2230,1,10,0,1997.0,1.0,440.0,0,188
885,65.0,5,1967,1967,60.0,432.0,892.0,892,0,892,1,5,0,1967.0,1.0,288.0,0,0
886,50.0,9,1999,2000,60.0,1238.0,1698.0,1709,0,1709,2,5,1,1999.0,2.0,506.0,97,65
887,70.0,5,1959,2005,122.0,528.0,1626.0,1712,0,1712,2,8,0,2005.0,2.0,588.0,272,54
888,59.0,5,1955,1955,0.0,0.0,816.0,872,521,1393,1,8,0,1955.0,1.0,300.0,121,0
889,95.0,8,1970,1970,0.0,351.0,2217.0,2217,0,2217,2,8,1,1970.0,2.0,621.0,81,207
890,128.0,6,1953,1953,90.0,1024.0,1505.0,1505,0,1505,1,6,1,1953.0,2.0,505.0,0,0
891,60.0,5,1949,2006,0.0,0.0,672.0,672,252,924,1,6,1,2003.0,2.0,576.0,0,0
892,70.0,6,1978,1978,92.0,226.0,918.0,918,765,1683,2,7,1,1978.0,2.0,440.0,243,0
893,70.0,6,1963,2003,0.0,663.0,1059.0,1068,0,1068,1,6,0,1963.0,1.0,264.0,192,0
894,,5,1954,1954,0.0,1064.0,1383.0,1383,0,1383,1,6,1,1954.0,1.0,354.0,511,116
895,64.0,5,1979,1979,0.0,0.0,0.0,1535,0,1535,2,8,0,1979.0,2.0,400.0,0,0
896,71.0,6,1963,1963,415.0,400.0,780.0,983,813,1796,1,8,1,1963.0,2.0,483.0,0,50
897,50.0,4,1936,1950,0.0,285.0,951.0,951,0,951,1,6,0,1936.0,1.0,327.0,0,28
898,64.0,5,1979,1979,0.0,0.0,0.0,1120,1120,2240,2,12,0,1979.0,2.0,528.0,154,0
899,100.0,9,2009,2010,760.0,2188.0,2330.0,2364,0,2364,2,11,2,2009.0,3.0,820.0,0,67
900,65.0,5,1961,1994,0.0,465.0,912.0,1236,0,1236,1,6,1,1961.0,1.0,288.0,0,0
901,,4,1971,1971,0.0,322.0,858.0,858,0,858,1,4,0,1979.0,1.0,684.0,0,0
902,64.0,5,1957,2000,0.0,860.0,992.0,1306,0,1306,1,5,0,1968.0,1.0,756.0,0,0
903,63.0,7,2003,2003,0.0,0.0,783.0,807,702,1509,2,8,1,2003.0,2.0,393.0,0,75
904,50.0,7,2006,2006,27.0,0.0,1670.0,1670,0,1670,2,7,1,2006.0,3.0,690.0,144,60
905,,5,1967,1967,75.0,599.0,876.0,902,0,902,1,6,0,1967.0,1.0,288.0,0,0
906,80.0,5,1954,1954,110.0,354.0,1056.0,1063,0,1063,1,6,0,1954.0,1.0,280.0,0,0
907,116.0,8,2006,2006,208.0,63.0,1623.0,1636,0,1636,2,8,1,2006.0,3.0,865.0,0,60
908,86.0,7,1936,1987,0.0,223.0,1017.0,1020,1037,2057,1,6,1,1936.0,1.0,180.0,0,0
909,,5,1983,1983,0.0,301.0,864.0,902,0,902,1,5,0,1983.0,2.0,484.0,164,0
910,149.0,6,2005,2005,0.0,0.0,742.0,742,742,1484,2,8,1,2005.0,2.0,390.0,36,24
911,80.0,5,1960,1960,361.0,443.0,1105.0,1105,1169,2274,2,12,0,1960.0,2.0,480.0,0,0
912,,5,1977,1989,0.0,196.0,1268.0,1268,0,1268,1,5,0,1978.0,1.0,252.0,173,0
913,51.0,5,1925,1950,0.0,489.0,768.0,1015,0,1015,1,6,0,1925.0,1.0,450.0,0,0
914,82.0,5,1949,1950,0.0,284.0,1001.0,1001,1001,2002,2,8,0,1949.0,3.0,871.0,0,0
915,30.0,6,2009,2009,76.0,294.0,612.0,612,612,1224,2,4,0,2009.0,2.0,528.0,0,234
916,21.0,4,1970,1970,80.0,0.0,546.0,546,546,1092,1,6,0,1970.0,1.0,286.0,0,0
917,50.0,2,1949,1950,0.0,50.0,480.0,480,0,480,0,4,0,1958.0,1.0,308.0,0,0
918,,4,1956,1956,0.0,1059.0,1134.0,1229,0,1229,1,6,0,1956.0,1.0,284.0,0,0
919,103.0,7,1991,1991,0.0,48.0,1104.0,912,1215,2127,2,8,1,1991.0,3.0,833.0,72,192
920,87.0,6,1958,2002,0.0,528.0,1184.0,1414,0,1414,1,6,1,1990.0,2.0,601.0,0,51
921,70.0,6,1994,1994,105.0,814.0,928.0,936,785,1721,2,7,0,1994.0,2.0,471.0,300,87
922,67.0,5,1900,2003,0.0,1084.0,1272.0,1272,928,2200,2,9,0,,0.0,0.0,0,70
923,65.0,6,2005,2006,0.0,28.0,1316.0,1316,0,1316,2,6,1,2005.0,2.0,397.0,100,0
924,50.0,6,1993,1994,0.0,165.0,1604.0,1617,0,1617,2,5,1,1993.0,2.0,533.0,0,69
925,79.0,6,1980,1980,157.0,625.0,1686.0,1686,0,1686,2,7,1,1980.0,2.0,612.0,384,131
926,,5,1977,1977,0.0,767.0,1126.0,1126,0,1126,2,6,0,1977.0,2.0,540.0,180,0
927,93.0,8,2003,2004,340.0,0.0,1181.0,1234,1140,2374,2,10,1,2003.0,3.0,656.0,104,100
928,,7,1968,1968,342.0,552.0,832.0,1098,880,1978,2,9,1,1968.0,2.0,486.0,0,43
929,,8,2001,2001,0.0,0.0,1753.0,1788,0,1788,2,7,1,2001.0,2.0,522.0,202,151
930,,7,1997,1997,285.0,0.0,964.0,993,1243,2236,2,8,1,1997.0,2.0,642.0,0,0
931,73.0,8,2007,2007,0.0,16.0,1466.0,1466,0,1466,2,7,0,2007.0,3.0,610.0,100,18
932,70.0,5,1965,1965,0.0,338.0,925.0,925,0,925,1,5,0,1965.0,1.0,429.0,0,0
933,84.0,9,2006,2006,302.0,0.0,1905.0,1905,0,1905,2,8,1,2006.0,3.0,788.0,0,191
934,63.0,7,2004,2004,210.0,20.0,1500.0,1500,0,1500,2,6,0,2004.0,2.0,570.0,192,36
935,313.0,7,1960,2007,0.0,425.0,585.0,2069,0,2069,2,9,1,1960.0,2.0,505.0,0,0
936,52.0,4,1926,1953,108.0,0.0,600.0,747,0,747,1,5,0,1953.0,2.0,528.0,0,0
937,67.0,7,2003,2003,,833.0,1176.0,1200,0,1200,2,5,0,2003.0,2.0,555.0,0,41
938,75.0,7,2005,2005,0.0,341.0,1113.0,1113,858,1971,2,8,1,2005.0,2.0,689.0,0,48
939,73.0,7,2006,2006,0.0,464.0,1391.0,1391,571,1962,2,7,0,2006.0,3.0,868.0,0,90
940,,7,1940,1950,0.0,0.0,1032.0,1207,1196,2403,2,10,2,1940.0,1.0,349.0,56,0
941,55.0,6,1976,1976,0.0,936.0,1728.0,1728,0,1728,2,8,0,1976.0,2.0,574.0,40,0
942,,7,1999,1999,298.0,772.0,992.0,1022,1038,2060,2,8,1,1999.0,2.0,390.0,0,0
943,42.0,4,1977,1977,0.0,1440.0,1440.0,1440,0,1440,2,8,0,,0.0,0.0,321,0
944,100.0,5,1967,1967,0.0,0.0,1632.0,1632,0,1632,2,8,0,1967.0,2.0,576.0,0,0
945,,6,1958,1958,541.0,111.0,819.0,1344,0,1344,1,7,1,1958.0,2.0,525.0,0,118
946,98.0,5,1890,1996,0.0,1088.0,1088.0,1188,561,1869,1,7,0,1963.0,2.0,456.0,48,0
947,70.0,5,1959,1959,128.0,748.0,1144.0,1144,0,1144,1,6,1,1959.0,1.0,796.0,86,0
948,85.0,8,2002,2003,236.0,1300.0,1616.0,1629,0,1629,2,9,1,2002.0,3.0,808.0,0,252
949,65.0,7,2002,2002,144.0,0.0,936.0,936,840,1776,2,7,1,2002.0,2.0,474.0,144,96
950,78.0,6,1972,2006,0.0,982.0,1161.0,1381,0,1381,1,5,1,1972.0,2.0,676.0,0,0
951,60.0,5,1950,2002,0.0,398.0,864.0,864,0,864,1,5,0,1980.0,2.0,720.0,194,0
952,60.0,5,1965,1965,0.0,641.0,828.0,965,0,965,1,6,0,1979.0,1.0,300.0,421,0
953,60.0,5,1972,2003,0.0,660.0,768.0,768,0,768,1,5,0,1974.0,1.0,396.0,192,0
954,,5,1969,1969,232.0,562.0,784.0,1168,800,1968,2,7,1,1969.0,2.0,530.0,305,189
955,35.0,6,1975,1975,250.0,945.0,945.0,980,0,980,2,4,0,,0.0,0.0,0,0
956,82.0,6,1946,1950,423.0,484.0,979.0,979,979,1958,2,8,0,1946.0,2.0,492.0,0,0
957,24.0,6,1980,1980,0.0,285.0,561.0,561,668,1229,1,5,1,1980.0,2.0,462.0,150,0
958,70.0,5,1962,1962,0.0,417.0,1057.0,1057,0,1057,1,6,0,1977.0,2.0,576.0,0,0
959,65.0,7,2003,2003,0.0,699.0,1337.0,1337,0,1337,2,6,0,2003.0,2.0,531.0,0,39
960,24.0,7,1999,1999,0.0,604.0,696.0,696,720,1416,2,6,0,1999.0,2.0,484.0,0,44
961,50.0,5,1958,2008,0.0,696.0,858.0,858,0,858,1,4,0,,0.0,0.0,117,0
962,,6,1977,1995,424.0,896.0,1330.0,1542,1330,2872,2,11,1,1977.0,2.0,619.0,550,282
963,24.0,6,1976,1976,0.0,556.0,804.0,804,744,1548,2,7,1,1976.0,2.0,440.0,48,0
964,122.0,9,2007,2007,0.0,0.0,1800.0,1800,0,1800,2,7,0,2007.0,2.0,702.0,288,136
965,80.0,7,2002,2003,44.0,624.0,817.0,824,1070,1894,2,8,1,2002.0,2.0,510.0,0,40
966,65.0,6,2005,2007,0.0,0.0,783.0,783,701,1484,2,8,1,2005.0,2.0,393.0,0,72
967,130.0,5,1940,1950,0.0,428.0,728.0,976,332,1308,1,7,2,1940.0,1.0,256.0,0,70
968,,5,1955,1955,151.0,902.0,1098.0,1098,0,1098,1,6,0,1955.0,1.0,260.0,0,0
969,50.0,3,1910,1950,0.0,0.0,600.0,600,368,968,1,6,0,,0.0,0.0,0,0
970,75.0,6,1958,1958,105.0,513.0,588.0,1095,0,1095,1,6,0,1958.0,1.0,264.0,0,0
971,60.0,4,1949,1950,0.0,0.0,720.0,720,472,1192,1,6,0,,0.0,0.0,0,0
972,36.0,7,2003,2004,106.0,567.0,764.0,764,862,1626,2,6,0,2003.0,2.0,474.0,0,27
973,55.0,6,1979,1979,0.0,0.0,918.0,918,0,918,2,5,1,1979.0,1.0,264.0,28,0
974,95.0,7,2007,2008,,0.0,1428.0,1428,0,1428,2,6,0,2007.0,2.0,480.0,0,120
975,60.0,7,1910,1993,0.0,0.0,728.0,1136,883,2019,1,8,0,1997.0,2.0,532.0,509,135
976,,7,2000,2000,0.0,641.0,673.0,673,709,1382,2,6,0,2000.0,2.0,490.0,153,50
977,51.0,4,1923,1958,0.0,0.0,440.0,869,0,869,1,4,0,,0.0,0.0,0,0
978,35.0,7,2006,2007,,1106.0,1241.0,1241,0,1241,1,4,0,2007.0,2.0,569.0,0,116
